Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.25     0.00        6     0.00     0.00  Perl_newSVsv
  0.00      0.25     0.00        6     0.00     0.00  Perl_newSVuv
  0.00      0.25     0.00        6     0.00     0.00  Perl_sv_destroyable
  0.00      0.25     0.00        6     0.00     0.00  S_CvDEPTHp
  0.00      0.25     0.00        6     0.00     0.00  S_SvREFCNT_dec
  0.00      0.25     0.00        6     0.00     0.00  S_SvREFCNT_inc
  0.00      0.25     0.00        6     0.00     0.00  S_curse
  0.00      0.25     0.00        6     0.00     0.00  S_incpush_if_exists
  0.00      0.25     0.00        6     0.00     0.00  S_nextchar
  0.00      0.25     0.00        6     0.00     0.00  S_reg
  0.00      0.25     0.00        6     0.00     0.00  S_regbranch
  0.00      0.25     0.00        6     0.00     0.00  S_regtail
  0.00      0.25     0.00        6     0.00     0.00  S_setup_longest
  0.00      0.25     0.00        6     0.00     0.00  get_regex_charset
  0.00      0.25     0.00        5     0.00     0.00  Perl_finalize_optree
  0.00      0.25     0.00        5     0.00     0.00  Perl_jmaybe
  0.00      0.25     0.00        5     0.00     0.00  Perl_newPADNAMELIST
  0.00      0.25     0.00        5     0.00     0.00  Perl_newUNOP_AUX
  0.00      0.25     0.00        5     0.00     1.74  Perl_newWHILEOP
  0.00      0.25     0.00        5     0.00     0.00  Perl_oopsHV
  0.00      0.25     0.00        5     0.00     0.00  Perl_pad_new
  0.00      0.25     0.00        5     0.00     0.00  Perl_peep
  0.00      0.25     0.00        5     0.00     0.00  Perl_rpeep
  0.00      0.25     0.00        5     0.00     0.00  S__invlist_len
  0.00      0.25     0.00        5     0.00     0.00  S_aassign_common_vars
  0.00      0.25     0.00        5     0.00     0.00  S_finalize_op
  0.00      0.25     0.00        5     0.00     0.00  S_inplace_aassign
  0.00      0.25     0.00        4     0.00     0.00  PerlIO_printf
  0.00      0.25     0.00        4     0.00     0.00  PerlIO_vprintf
  0.00      0.25     0.00        4     0.00     0.00  Perl_PerlIO_stdin
  0.00      0.25     0.00        4     0.00     0.00  Perl__new_invlist
  0.00      0.25     0.00        4     0.00     0.00  Perl_ck_join
  0.00      0.25     0.00        4     0.00     0.00  Perl_cvstash_set
  0.00      0.25     0.00        4     0.00     0.00  Perl_gv_fetchpv
  0.00      0.25     0.00        4     0.00     0.00  Perl_hv_kill_backrefs
  0.00      0.25     0.00        4     0.00     0.00  Perl_hv_undef_flags
  0.00      0.25     0.00        4     0.00     0.66  Perl_newATTRSUB_x
  0.00      0.25     0.00        4     0.00     0.00  Perl_pad_tidy
  0.00      0.25     0.00        4     0.00     0.00  Perl_pp_or
  0.00      0.25     0.00        4     0.00     0.00  Perl_save_destructor_x
  0.00      0.25     0.00        4     0.00     0.00  Perl_save_int
  0.00      0.25     0.00        4     0.00     0.00  Perl_save_item
  0.00      0.25     0.00        4     0.00     0.00  Perl_start_subparse
  0.00      0.25     0.00        4     0.00     0.00  Perl_sv_2iv_flags
  0.00      0.25     0.00        4     0.00     0.00  Perl_sv_pvn_force_flags
  0.00      0.25     0.00        4     0.00     0.00  Perl_sv_replace
  0.00      0.25     0.00        4     0.00     0.00  Perl_sv_setnv
  0.00      0.25     0.00        4     0.00     0.00  Perl_vnewSVpvf
  0.00      0.25     0.00        4     0.00     0.00  S_SvREFCNT_inc
  0.00      0.25     0.00        4     0.00     0.00  S__append_range_to_invlist
  0.00      0.25     0.00        4     0.00     0.00  S__invlist_array_init
  0.00      0.25     0.00        4     0.00     0.00  S_incpush
  0.00      0.25     0.00        4     0.00     0.00  S_invlist_max
  0.00      0.25     0.00        4     0.00     0.00  S_mayberelocate
  0.00      0.25     0.00        4     0.00     0.00  S_move_proto_attr
  0.00      0.25     0.00        4     0.00     0.00  S_sv_2iuv_common
  0.00      0.25     0.00        4     0.00     0.00  S_visit
  0.00      0.25     0.00        3     0.00     0.00  PerlIOUnix_oflags
  0.00      0.25     0.00        3     0.00     0.00  PerlIO_fdopen
  0.00      0.25     0.00        3     0.00     0.00  Perl_PerlIO_stdout
  0.00      0.25     0.00        3     0.00     0.00  Perl_ck_cmp
  0.00      0.25     0.00        3     0.00     0.00  Perl_ck_entersub_args_list
  0.00      0.25     0.00        3     0.00     0.00  Perl_ck_match
  0.00      0.25     0.00        3     0.00     0.00  Perl_ck_sort
  0.00      0.25     0.00        3     0.00     0.00  Perl_ck_split
  0.00      0.25     0.00        3     0.00     0.00  Perl_ck_subr
  0.00      0.25     0.00        3     0.00     0.00  Perl_current_re_engine
  0.00      0.25     0.00        3     0.00     0.00  Perl_hv_iterinit
  0.00      0.25     0.00        3     0.00     0.00  Perl_hv_placeholders_get
  0.00      0.25     0.00        3     0.00     0.00  Perl_magic_clearisa
  0.00      0.25     0.00        3     0.00     0.00  Perl_magic_setisa
  0.00      0.25     0.00        3     0.00     0.00  Perl_mg_set
  0.00      0.25     0.00        3     0.00     0.00  Perl_mro_isa_changed_in
  0.00      0.25     0.00        3     0.00     0.44  Perl_newCONDOP
  0.00      0.25     0.00        3     0.00     0.00  Perl_newPMOP
  0.00      0.25     0.00        3     0.00     0.00  Perl_pmruntime
  0.00      0.25     0.00        3     0.00     0.00  Perl_pp_enterloop
  0.00      0.25     0.00        3     0.00     0.00  Perl_pregfree2
  0.00      0.25     0.00        3     0.00     0.00  Perl_re_op_compile
  0.00      0.25     0.00        3     0.00     0.00  Perl_regfree_internal
  0.00      0.25     0.00        3     0.00     0.00  Perl_save_alloc
  0.00      0.25     0.00        3     0.00     0.00  Perl_sv_sethek
  0.00      0.25     0.00        3     0.00     0.00  S_SvREFCNT_dec_NN
  0.00      0.25     0.00        3     0.00     0.00  S_concat_pat
  0.00      0.25     0.00        3     0.00     0.00  S_entersub_alloc_targ
  0.00      0.25     0.00        3     0.00     0.00  S_force_word
  0.00      0.25     0.00        3     0.00     0.00  S_forget_pmop
  0.00      0.25     0.00        3     0.00     0.00  S_is_safe_syscall
  0.00      0.25     0.00        3     0.00     0.00  S_pmflag
  0.00      0.25     0.00        3     0.00     0.00  S_restore_magic
  0.00      0.25     0.00        3     0.00     0.00  S_save_magic_flags
  0.00      0.25     0.00        3     0.00     0.00  S_scan_commit
  0.00      0.25     0.00        3     0.00     0.00  S_scan_pat
  0.00      0.25     0.00        3     0.00     0.00  S_ssc_anything
  0.00      0.25     0.00        3     0.00     0.00  S_ssc_init
  0.00      0.25     0.00        3     0.00     0.00  S_study_chunk
  0.00      0.25     0.00        2     0.00     0.00  PerlIOBase_clearerr
  0.00      0.25     0.00        2     0.00     0.00  PerlIOUnix_write
  0.00      0.25     0.00        2     0.00     0.00  PerlIO_list_alloc
  0.00      0.25     0.00        2     0.00     0.00  Perl_PerlIO_clearerr
  0.00      0.25     0.00        2     0.00     0.00  Perl_PerlIO_stderr
  0.00      0.25     0.00        2     0.00     0.00  Perl_cast_uv
  0.00      0.25     0.00        2     0.00     0.00  Perl_ck_open
  0.00      0.25     0.00        2     0.00     0.00  Perl_ck_shift
  0.00      0.25     0.00        2     0.00     0.00  Perl_cv_set_call_checker
  0.00      0.25     0.00        2     0.00     0.00  Perl_cv_set_call_checker_flags
  0.00      0.25     0.00        2     0.00     0.00  Perl_do_close
  0.00      0.25     0.00        2     0.00     0.00  Perl_do_open6
  0.00      0.25     0.00        2     0.00     0.00  Perl_get_cv
  0.00      0.25     0.00        2     0.00     0.00  Perl_get_cvn_flags
  0.00      0.25     0.00        2     0.00     0.00  Perl_get_sv
  0.00      0.25     0.00        2     0.00     0.00  Perl_grok_infnan
  0.00      0.25     0.00        2     0.00     0.00  Perl_gv_fetchmeth_pvn
  0.00      0.25     0.00        2     0.00     0.00  Perl_gv_stashpvn
  0.00      0.25     0.00        2     0.00     0.00  Perl_instr
  0.00      0.25     0.00        2     0.00     0.00  Perl_io_close
  0.00      0.25     0.00        2     0.00     0.00  Perl_isinfnan
  0.00      0.25     0.00        2     0.00     0.00  Perl_my_atof
  0.00      0.25     0.00        2     0.00     0.00  Perl_my_atof2
  0.00      0.25     0.00        2     0.00     0.00  Perl_newDEFSVOP
  0.00      0.25     0.00        2     0.00     2.40  Perl_newFOROP
  0.00      0.25     0.00        2     0.00     0.00  Perl_newHVhv
  0.00      0.25     0.00        2     0.00     0.00  Perl_newNULLLIST
  0.00      0.25     0.00        2     0.00     0.00  Perl_newSVnv
  0.00      0.25     0.00        2     0.00     0.00  Perl_new_stackinfo
  0.00      0.25     0.00        2     0.00     0.00  Perl_oopsAV
  0.00      0.25     0.00        2     0.00     0.00  Perl_pp_close
  0.00      0.25     0.00        2     0.00     0.00  Perl_pp_int
  0.00      0.25     0.00        2     0.00     0.00  Perl_pp_multiply
  0.00      0.25     0.00        2     0.00     0.00  Perl_pp_open
  0.00      0.25     0.00        2     0.00     0.00  Perl_savepv
  0.00      0.25     0.00        2     0.00     0.00  Perl_savestack_grow
  0.00      0.25     0.00        2     0.00     0.00  Perl_sv_2nv_flags
  0.00      0.25     0.00        2     0.00     0.00  S_SvREFCNT_dec
  0.00      0.25     0.00        2     0.00     0.00  S_SvREFCNT_inc
  0.00      0.25     0.00        2     0.00     0.00  S_gv_fetchmeth_internal
  0.00      0.25     0.00        2     0.00     0.00  S_incpush_use_sep
  0.00      0.25     0.00        2     0.00     0.00  S_intuit_method
  0.00      0.25     0.00        2     0.00     0.00  S_mro_clean_isarev
  0.00      0.25     0.00        2     0.00     0.00  S_my_atof_infnan
  0.00      0.25     0.00        2     0.00     0.00  S_new_body
  0.00      0.25     0.00        2     0.00     0.00  S_openn_cleanup
  0.00      0.25     0.00        2     0.00     0.00  S_openn_setup
  0.00      0.25     0.00        2     0.00     0.00  do_curse
  0.00      0.25     0.00        1     0.00     0.00  CvNAME_HEK
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_cleantable
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_cleanup
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_default_buffer
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_destruct
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_init
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_init_table
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_open
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_stdstreams
  0.00      0.25     0.00        1     0.00     0.00  PerlIO_teardown
  0.00      0.25     0.00        1     0.00     0.00  Perl__add_range_to_invlist
  0.00      0.25     0.00        1     0.00     0.00  Perl_boot_core_PerlIO
  0.00      0.25     0.00        1     0.00     0.00  Perl_boot_core_UNIVERSAL
  0.00      0.25     0.00        1     0.00     0.00  Perl_boot_core_mro
  0.00      0.25     0.00        1     0.00     0.00  Perl_ck_defined
  0.00      0.25     0.00        1     0.00     0.00  Perl_ck_each
  0.00      0.25     0.00        1     0.00     0.00  Perl_ck_exists
  0.00      0.25     0.00        1     0.00     0.00  Perl_ck_readline
  0.00      0.25     0.00        1     0.00     0.00  Perl_ck_return
  0.00      0.25     0.00        1     0.00     0.00  Perl_ck_rfun
  0.00      0.25     0.00        1     0.00     0.00  Perl_ck_spair
  0.00      0.25     0.00        1     0.00     0.00  Perl_cv_forget_slab
  0.00      0.25     0.00        1     0.00     0.00  Perl_delimcpy
  0.00      0.25     0.00        1     0.00     0.00  Perl_dounwind
  0.00      0.25     0.00        1     0.00     0.00  Perl_find_script
  0.00      0.25     0.00        1     0.00     0.00  Perl_form
  0.00      0.25     0.00        1     0.00     0.00  Perl_get_hash_seed
  0.00      0.25     0.00        1     0.00     0.00  Perl_get_hv
  0.00      0.25     0.00        1     0.00     0.00  Perl_gv_fetchmeth_pvn_autoload
  0.00      0.25     0.00        1     0.00     0.00  Perl_gv_override
  0.00      0.25     0.00        1     0.00     0.00  Perl_hv_ksplit
  0.00      0.25     0.00        1     0.00     0.00  Perl_init_argv_symbols
  0.00      0.25     0.00        1     0.00     0.00  Perl_init_constants
  0.00      0.25     0.00        1     0.00     0.00  Perl_init_i18nl10n
  0.00      0.25     0.00        1     0.00     0.00  Perl_init_stacks
  0.00      0.25     0.00        1     0.00     0.00  Perl_lex_start
  0.00      0.25     0.00        1     0.00     0.00  Perl_mro_register
  0.00      0.25     0.00        1     0.00     0.00  Perl_my_exit
  0.00      0.25     0.00        1     0.00     0.00  Perl_my_fflush_all
  0.00      0.25     0.00        1     0.00     0.00  Perl_my_setenv
  0.00      0.25     0.00        1     0.00     0.00  Perl_newCONSTSUB
  0.00      0.25     0.00        1     0.00     0.00  Perl_newCONSTSUB_flags
  0.00      0.25     0.00        1     0.00     0.00  Perl_newHVREF
  0.00      0.25     0.00        1     0.00     0.00  Perl_newPROG
  0.00      0.25     0.00        1     0.00     0.00  Perl_newSVpvn_share
  0.00      0.25     0.00        1     0.00     0.00  Perl_nothreadhook
  0.00      0.25     0.00        1     0.00     0.00  Perl_opslab_free
  0.00      0.25     0.00        1     0.00     0.00  Perl_parser_free
  0.00      0.25     0.00        1     0.00     0.00  Perl_populate_isa
  0.00      0.25     0.00        1     0.00     0.00  Perl_pp_exit
  0.00      0.25     0.00        1     0.00     0.00  Perl_pp_prtf
  0.00      0.25     0.00        1     0.00     0.00  Perl_set_caret_X
  0.00      0.25     0.00        1     0.00     0.00  Perl_setdefout
  0.00      0.25     0.00        1     0.00     0.00  Perl_stack_grow
  0.00      0.25     0.00        1     0.00     0.00  Perl_sv_2cv
  0.00      0.25     0.00        1     0.00     0.00  Perl_sv_clean_objs
  0.00      0.25     0.00        1     0.00     0.00  Perl_sv_inc
  0.00      0.25     0.00        1     0.00     0.00  Perl_sv_newmortal
  0.00      0.25     0.00        1     0.00     0.00  Perl_sys_init3
  0.00      0.25     0.00        1     0.00     0.00  Perl_sys_term
  0.00      0.25     0.00        1     0.00     0.00  Perl_vform
  0.00      0.25     0.00        1     0.00   210.83  Perl_yyparse
  0.00      0.25     0.00        1     0.00     0.00  S_CvDEPTHp
  0.00      0.25     0.00        1     0.00     0.00  S_CvGV
  0.00      0.25     0.00        1     0.00     0.00  S_SvREFCNT_dec
  0.00      0.25     0.00        1     0.00     0.00  S_SvREFCNT_dec
  0.00      0.25     0.00        1     0.00     0.00  S_clear_yystack
  0.00      0.25     0.00        1     0.00     0.00  S_force_ident
  0.00      0.25     0.00        1     0.00     0.00  S_gv_magicalize_isa
  0.00      0.25     0.00        1     0.00     0.00  S_init_ids
  0.00      0.25     0.00        1     0.00     0.00  S_init_main_stash
  0.00      0.25     0.00        1     0.00     0.00  S_init_perllib
  0.00      0.25     0.00        1     0.00     0.00  S_init_postdump_symbols
  0.00      0.25     0.00        1     0.00     0.00  S_init_predump_symbols
  0.00      0.25     0.00        1     0.00     0.00  S_init_tls_and_interp
  0.00      0.25     0.00        1     0.00     0.00  S_mess_alloc
  0.00      0.25     0.00        1     0.00     0.00  S_more_refcounted_fds
  0.00      0.25     0.00        1     0.00     0.00  S_my_exit_jump
  0.00      0.25     0.00        1     0.00     0.00  S_open_script
  0.00      0.25     0.00        1     0.00   210.84  S_parse_body
  0.00      0.25     0.00        1     0.00     0.00  S_perl_hash_one_at_a_time_hard
  0.00      0.25     0.00        1     0.00     0.00  S_perl_hash_one_at_a_time_hard
  0.00      0.25     0.00        1     0.00     0.00  S_refkids
  0.00      0.25     0.00        1     0.00    19.16  S_run_body
  0.00      0.25     0.00        1     0.00     0.66  S_scan_inputsymbol
  0.00      0.25     0.00        1     0.00     0.00  S_simplify_sort
  0.00      0.25     0.00        1     0.00     0.00  perl_alloc
  0.00      0.25     0.00        1     0.00     0.00  perl_construct
  0.00      0.25     0.00        1     0.00     0.00  perl_destruct
  0.00      0.25     0.00        1     0.00     0.00  perl_free
  0.00      0.25     0.00        1     0.00   210.84  perl_parse
  0.00      0.25     0.00        1     0.00    19.16  perl_run
  0.00      0.25     0.00        1     0.00     0.00  xs_init

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
